Day,Month,Year,Site_id,Plant_species,Flower_count,Units,Comment,country
11,7,2012,13,Centaurea scabiosa,0.01813,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
11,7,2012,13,Knautia arvensis,0.02833,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
11,7,2012,13,Coronilla varia,0.01000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
11,7,2012,13,Agrimonia eupatoria,0.02140,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
11,7,2012,13,Galium verum,0.04000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
11,7,2012,13,Achillea millefolium,0.00040,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
11,7,2012,13,Daucus carota,0.00408,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
11,7,2012,13,Ononis spinosa,0.00500,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
11,7,2012,13,Trifolium pratense,0.14000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
11,7,2012,13,Hypericum perforatum,0.00030,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
11,7,2012,13,Campanula rotundifolia,0.00840,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
11,7,2012,13,Dianthus carthusianorum,0.00270,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
11,7,2012,13,Bupleurum falcatum,0.00100,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
11,7,2012,13,Medicago falcata,0.00200,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
11,7,2012,13,Thymus praecox,0.00400,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
11,7,2012,13,Prunella grandiflora,0.00200,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
11,7,2012,13,Falcaria vulgaris,0.00417,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
11,7,2012,13,Thesium sp_1,0.00005,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
11,7,2012,13,Lotus corniculatus,0.00195,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
11,7,2012,13,Agrimonia eupatoria,0.00460,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
11,7,2012,13,Vicia cracca,0.00080,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
11,7,2012,13,Helianthemum nummularium,0.02240,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
11,7,2012,13,Daucus carota,0.00163,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
11,7,2012,13,Prunella grandiflora,0.00067,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
11,7,2012,13,Trifolium pratense,0.01600,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
11,7,2012,13,Medicago lupulina,0.00077,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
11,7,2012,13,Crepis mollis,0.01440,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
11,7,2012,13,Galium verum,0.64000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
11,7,2012,13,Achillea millefolium,0.00760,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
11,7,2012,13,Echinops sphaerocephalus,0.00080,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
11,7,2012,13,Coronilla varia,0.25400,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
11,7,2012,13,Knautia arvensis,0.04167,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
11,7,2012,13,Medicago falcata,0.06973,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
11,7,2012,13,Hypericum perforatum,0.00135,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
11,7,2012,13,Campanula rotundifolia,0.00293,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
11,7,2012,13,Thymus praecox,0.00067,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
11,7,2012,13,Teucrium chamaedrys,0.00160,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
14,5,2012,13,Salvia pratensis,0.02853,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
14,5,2012,13,Ranunculus acris,0.00547,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
14,5,2012,13,Fragaria viridis,0.09765,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
14,5,2012,13,Euphorbia cyparissias,0.28320,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
14,5,2012,13,Lotus corniculatus,0.00015,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
14,5,2012,13,Potentilla verna,0.00007,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
14,5,2012,13,Sanguisorba minor,0.00050,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
14,5,2012,13,Fragaria viridis,0.09495,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
14,5,2012,13,Euphorbia cyparissias,0.16320,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
14,5,2012,13,Lotus corniculatus,0.00045,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
14,5,2012,13,Vicia sepium,0.00015,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
14,5,2012,13,Veronica chamaedrys,0.00137,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
14,5,2012,13,Sanguisorba minor,0.00267,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
14,5,2012,13,Salvia pratensis,0.00133,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
14,5,2012,15,Fragaria viridis,0.02670,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
14,5,2012,15,Polygala vulgaris,0.00053,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
14,5,2012,15,Lotus corniculatus,0.00210,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
14,5,2012,15,Anemone sylvestris,0.07155,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
