ID,Flower.species,Type,Country,Period,Date,Site,Landuse,Habitat.EUNIS,Habitat.Detailed,Transect,Subtransect,Plot.ID,Plot.location,Flower.genus,Flower.family,Nr.inflorescences.per.plot,Inflorescence.Type.counted
4553,Vicia.faba,Crop,FR,B,25/05/2021,FR_V02,Intensive.agriculture,Intensive.unmixed.crops,Vicia.faba.Triticum.aestivum,1,1,5,ground,Vicia,Fabaceae,33,single.flower
4554,Vicia.faba,Crop,FR,B,25/05/2021,FR_V02,Intensive.agriculture,Intensive.unmixed.crops,Vicia.faba.Triticum.aestivum,1,4,1,ground,Vicia,Fabaceae,17,single.flower
4555,Vicia.faba,Crop,FR,B,25/05/2021,FR_V02,Intensive.agriculture,Intensive.unmixed.crops,Vicia.faba.Triticum.aestivum,1,1,4,ground,Vicia,Fabaceae,16,single.flower
4557,Vicia.faba,Crop,FR,B,25/05/2021,FR_V02,Intensive.agriculture,Intensive.unmixed.crops,Vicia.faba.Triticum.aestivum,1,1,3,ground,Vicia,Fabaceae,61,single.flower
4560,Vicia.faba,Crop,FR,B,25/05/2021,FR_V02,Intensive.agriculture,Intensive.unmixed.crops,Vicia.faba.Triticum.aestivum,1,1,2,ground,Vicia,Fabaceae,56,single.flower
4562,Vicia.faba,Crop,FR,B,25/05/2021,FR_V02,Intensive.agriculture,Intensive.unmixed.crops,Vicia.faba.Triticum.aestivum,1,5,1,ground,Vicia,Fabaceae,8,single.flower
4563,Vicia.faba,Crop,FR,B,25/05/2021,FR_V02,Intensive.agriculture,Intensive.unmixed.crops,Vicia.faba.Triticum.aestivum,1,5,2,ground,Vicia,Fabaceae,14,single.flower
4564,Vicia.faba,Crop,FR,B,25/05/2021,FR_V02,Intensive.agriculture,Intensive.unmixed.crops,Vicia.faba.Triticum.aestivum,1,2,3,ground,Vicia,Fabaceae,46,single.flower
4565,Vicia.faba,Crop,FR,B,25/05/2021,FR_V02,Intensive.agriculture,Intensive.unmixed.crops,Vicia.faba.Triticum.aestivum,1,3,1,ground,Vicia,Fabaceae,17,single.flower
4566,Vicia.faba,Crop,FR,B,25/05/2021,FR_V02,Intensive.agriculture,Intensive.unmixed.crops,Vicia.faba.Triticum.aestivum,1,1,1,ground,Vicia,Fabaceae,19,single.flower
4567,Vicia.faba,Crop,FR,B,25/05/2021,FR_V02,Intensive.agriculture,Intensive.unmixed.crops,Vicia.faba.Triticum.aestivum,1,5,3,ground,Vicia,Fabaceae,8,single.flower
4569,Vicia.faba,Crop,FR,B,25/05/2021,FR_V02,Intensive.agriculture,Intensive.unmixed.crops,Vicia.faba.Triticum.aestivum,1,2,1,ground,Vicia,Fabaceae,8,single.flower
4570,Vicia.faba,Crop,FR,B,25/05/2021,FR_V02,Intensive.agriculture,Intensive.unmixed.crops,Vicia.faba.Triticum.aestivum,1,3,2,ground,Vicia,Fabaceae,19,single.flower
4571,Vicia.faba,Crop,FR,B,25/05/2021,FR_V02,Intensive.agriculture,Intensive.unmixed.crops,Vicia.faba.Triticum.aestivum,1,4,3,ground,Vicia,Fabaceae,8,single.flower
4572,Vicia.faba,Crop,FR,B,25/05/2021,FR_V02,Intensive.agriculture,Intensive.unmixed.crops,Vicia.faba.Triticum.aestivum,1,3,3,ground,Vicia,Fabaceae,25,single.flower
4573,Vicia.faba,Crop,FR,B,25/05/2021,FR_V02,Intensive.agriculture,Intensive.unmixed.crops,Vicia.faba.Triticum.aestivum,1,4,2,ground,Vicia,Fabaceae,16,single.flower
4575,Vicia.faba,Crop,FR,B,25/05/2021,FR_V02,Intensive.agriculture,Intensive.unmixed.crops,Vicia.faba.Triticum.aestivum,1,2,2,ground,Vicia,Fabaceae,39,single.flower
4576,Vicia.faba,Crop,FR,B,25/05/2021,FR_V02,Intensive.agriculture,Intensive.unmixed.crops,Vicia.faba.Triticum.aestivum,1,4,4,ground,Vicia,Fabaceae,24,single.flower
1164,Ervilia.hirsuta,Ornamental,FR,B,28/05/2021,FR_V03,Rural.habitat.mosaic,Intensive.unmixed.crops,Pisum.sp,1,1,2,ground,Ervilia,Fabaceae,2,single.flower
1341,Fragaria.moschata,Wild,FR,B,28/05/2021,FR_V03,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,2,1,1,ground,Fragaria,Rosaceae,21,single.flower
1343,Fragaria.moschata,Wild,FR,B,28/05/2021,FR_V03,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,2,1,3,ground,Fragaria,Rosaceae,2,single.flower
1452,Galium.aparine,Wild,FR,B,28/05/2021,FR_V03,Rural.habitat.mosaic,Intensive.unmixed.crops,Pisum.sp,1,3,1,ground,Galium,Rubiaceae,3,cyme
1465,Galium.aparine,Wild,FR,B,28/05/2021,FR_V03,Rural.habitat.mosaic,Intensive.unmixed.crops,Pisum.sp,1,2,2,ground,Galium,Rubiaceae,1,cyme
1510,Geranium.columbinum,Wild,FR,B,28/05/2021,FR_V03,Rural.habitat.mosaic,Intensive.unmixed.crops,Pisum.sp,1,3,2,ground,Geranium,Geraniaceae,1,single.flower
1706,Geranium.rotundifolium,Wild,FR,B,28/05/2021,FR_V03,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,2,1,9,ground,Geranium,Geraniaceae,4,single.flower
1760,Geum.urbanum,Wild,FR,B,28/05/2021,FR_V03,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,2,1,5,ground,Geum,Rosaceae,2,single.flower
2122,Lactuca.serriola,Wild,FR,B,28/05/2021,FR_V03,Rural.habitat.mosaic,Intensive.unmixed.crops,Pisum.sp,1,4,2,ground,Lactuca,Asteraceae,2,capitulum
2511,Myosotis.arvensis,Wild,FR,B,28/05/2021,FR_V03,Rural.habitat.mosaic,Intensive.unmixed.crops,Pisum.sp,1,1,2,ground,Myosotis,Boraginaceae,1,cyme
2566,Papaver.rhoeas,Wild,FR,B,28/05/2021,FR_V03,Rural.habitat.mosaic,Intensive.unmixed.crops,Pisum.sp,1,4,1,ground,Papaver,Papaveraceae,1,single.flower
2576,Papaver.rhoeas,Wild,FR,B,28/05/2021,FR_V03,Rural.habitat.mosaic,Intensive.unmixed.crops,Pisum.sp,1,3,1,ground,Papaver,Papaveraceae,1,single.flower
2582,Papaver.rhoeas,Wild,FR,B,28/05/2021,FR_V03,Rural.habitat.mosaic,Intensive.unmixed.crops,Pisum.sp,1,4,2,ground,Papaver,Papaveraceae,2,single.flower
2674,Pisum.sativum,Crop,FR,B,28/05/2021,FR_V03,Rural.habitat.mosaic,Intensive.unmixed.crops,Pisum.sp,1,3,1,ground,Pisum,Fabaceae,1,single.flower
2675,Pisum.sativum,Crop,FR,B,28/05/2021,FR_V03,Rural.habitat.mosaic,Intensive.unmixed.crops,Pisum.sp,1,2,2,ground,Pisum,Fabaceae,71,single.flower
2676,Pisum.sativum,Crop,FR,B,28/05/2021,FR_V03,Rural.habitat.mosaic,Intensive.unmixed.crops,Pisum.sp,1,3,2,ground,Pisum,Fabaceae,32,single.flower
2677,Pisum.sativum,Crop,FR,B,28/05/2021,FR_V03,Rural.habitat.mosaic,Intensive.unmixed.crops,Pisum.sp,1,4,2,ground,Pisum,Fabaceae,13,single.flower
2678,Pisum.sativum,Crop,FR,B,28/05/2021,FR_V03,Rural.habitat.mosaic,Intensive.unmixed.crops,Pisum.sp,1,2,1,ground,Pisum,Fabaceae,70,single.flower
2679,Pisum.sativum,Crop,FR,B,28/05/2021,FR_V03,Rural.habitat.mosaic,Intensive.unmixed.crops,Pisum.sp,1,1,2,ground,Pisum,Fabaceae,9,single.flower
2680,Pisum.sativum,Crop,FR,B,28/05/2021,FR_V03,Rural.habitat.mosaic,Intensive.unmixed.crops,Pisum.sp,1,1,1,ground,Pisum,Fabaceae,26,single.flower
2681,Pisum.sativum,Crop,FR,B,28/05/2021,FR_V03,Rural.habitat.mosaic,Intensive.unmixed.crops,Pisum.sp,1,3,3,ground,Pisum,Fabaceae,23,single.flower
2682,Pisum.sativum,Crop,FR,B,28/05/2021,FR_V03,Rural.habitat.mosaic,Intensive.unmixed.crops,Pisum.sp,1,4,1,ground,Pisum,Fabaceae,13,single.flower
3223,Ranunculus.sp,Wild,FR,B,28/05/2021,FR_V03,Rural.habitat.mosaic,semi.natural.grass,Grass.strip,3,1,1,ground,Ranunculus,Ranunculaceae,24,single.flower
3531,Sherardia.arvensis,Wild,FR,B,28/05/2021,FR_V03,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,2,2,3,ground,Sherardia,Rubiaceae,2,flower.head
3569,Sinapis.sp,Crop,FR,B,28/05/2021,FR_V03,Rural.habitat.mosaic,Intensive.unmixed.crops,Pisum.sp,1,4,2,ground,Sinapis,Brassicaceae,2,single.flower
3667,Stellaria.holostea,Wild,FR,B,28/05/2021,FR_V03,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,2,2,9,ground,Stellaria,Caryophyllaceae,3,single.flower
3676,Stellaria.holostea,Wild,FR,B,28/05/2021,FR_V03,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,2,2,3,ground,Stellaria,Caryophyllaceae,16,single.flower
3692,Stellaria.holostea,Wild,FR,B,28/05/2021,FR_V03,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,2,2,7,ground,Stellaria,Caryophyllaceae,5,single.flower
4417,Veronica.chamaedrys,Wild,FR,B,28/05/2021,FR_V03,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,2,1,1,ground,Veronica,Plantaginaceae,17,single.flower
4419,Veronica.chamaedrys,Wild,FR,B,28/05/2021,FR_V03,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,2,1,3,ground,Veronica,Plantaginaceae,2,single.flower
4422,Veronica.chamaedrys,Wild,FR,B,28/05/2021,FR_V03,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,2,2,3,ground,Veronica,Plantaginaceae,6,single.flower
4424,Veronica.chamaedrys,Wild,FR,B,28/05/2021,FR_V03,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,2,1,9,ground,Veronica,Plantaginaceae,17,single.flower
4434,Veronica.chamaedrys,Wild,FR,B,28/05/2021,FR_V03,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,2,2,5,ground,Veronica,Plantaginaceae,18,single.flower
4435,Veronica.chamaedrys,Wild,FR,B,28/05/2021,FR_V03,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,2,2,7,ground,Veronica,Plantaginaceae,44,single.flower
4443,Veronica.chamaedrys,Wild,FR,B,28/05/2021,FR_V03,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,2,2,9,ground,Veronica,Plantaginaceae,28,single.flower
4577,Vicia.sativa,Wild,FR,B,28/05/2021,FR_V03,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,2,1,5,ground,Vicia,Fabaceae,16,single.flower
4581,Vicia.sativa,Wild,FR,B,28/05/2021,FR_V03,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,2,2,9,ground,Vicia,Fabaceae,2,single.flower
4583,Vicia.sativa,Wild,FR,B,28/05/2021,FR_V03,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,2,2,3,ground,Vicia,Fabaceae,11,single.flower
152,Ajuga.reptans,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,semi.natural.grass,Grass.strip,6,2,1,ground,Ajuga,Lamiaceae,250,single.flower
160,Alliaria.petiolata,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Coppice.and.early.stage.plantations,Robinia.pseudoacacia,1,2,5,ground,Alliaria,Brassicaceae,3,single.flower
219,Anthriscus.sylvestris,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Coppice.and.early.stage.plantations,Robinia.pseudoacacia,1,1,3,ground,Anthriscus,Apiaceae,59,umbel
221,Anthriscus.sylvestris,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Low.and.medium.altitude.hay.meadows,Meadows,2,1,2,ground,Anthriscus,Apiaceae,82,umbel
222,Anthriscus.sylvestris,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Low.and.medium.altitude.hay.meadows,Meadows,2,1,1,ground,Anthriscus,Apiaceae,69,umbel
225,Anthriscus.sylvestris,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Low.and.medium.altitude.hay.meadows,Meadows,2,1,3,ground,Anthriscus,Apiaceae,48,umbel
291,Barbarea.vulgaris,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Coppice.and.early.stage.plantations,Robinia.pseudoacacia,1,2,5,ground,Barbarea,Brassicaceae,14,flower.head
292,Barbarea.vulgaris,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Coppice.and.early.stage.plantations,Robinia.pseudoacacia,1,2,1,ground,Barbarea,Brassicaceae,53,flower.head
293,Barbarea.vulgaris,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Coppice.and.early.stage.plantations,Robinia.pseudoacacia,1,1,4,ground,Barbarea,Brassicaceae,16,flower.head
295,Barbarea.vulgaris,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Coppice.and.early.stage.plantations,Robinia.pseudoacacia,1,2,3,ground,Barbarea,Brassicaceae,41,flower.head
296,Barbarea.vulgaris,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Coppice.and.early.stage.plantations,Robinia.pseudoacacia,1,1,6,ground,Barbarea,Brassicaceae,5,flower.head
316,Bellis.perennis,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,4,1,1,ground,Bellis,Asteraceae,8,capitulum
462,Capsella.bursa-pastoris,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Highly.managed.hedgerows.of.native.species,Hedge,3,1,3,ground,Capsella,Brassicaceae,15,single.flower
469,Capsella.bursa-pastoris,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Low.and.medium.altitude.hay.meadows,Meadows,2,1,2,ground,Capsella,Brassicaceae,3,single.flower
627,Chaerophyllum.temulum,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Highly.managed.hedgerows.of.native.species,Hedge,3,1,3,ground,Chaerophyllum,Apiaceae,1,umbel
1030,Cruciata.laevipes,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,semi.natural.grass,Grass.strip,6,1,1,ground,Cruciata,Rubiaceae,1500,flower.head
1031,Cruciata.laevipes,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Permanent.non.tidal.smooth.flowing.watercourses,Riverbank,5,1,2,ground,Cruciata,Rubiaceae,5,flower.head
1032,Cruciata.laevipes,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Highly.managed.hedgerows.of.native.species,Hedge,3,1,1,ground,Cruciata,Rubiaceae,39,flower.head
1033,Cruciata.laevipes,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Permanent.non.tidal.smooth.flowing.watercourses,Riverbank,5,1,1,ground,Cruciata,Rubiaceae,63,flower.head
1034,Cruciata.laevipes,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,4,1,5,ground,Cruciata,Rubiaceae,650,flower.head
1184,Euphorbia.flavicoma,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Permanent.non.tidal.smooth.flowing.watercourses,Riverbank,5,1,1,ground,Euphorbia,Euphorbiaceae,22,flower.head
1186,Euphorbia.flavicoma,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Permanent.non.tidal.smooth.flowing.watercourses,Riverbank,5,1,2,ground,Euphorbia,Euphorbiaceae,20,flower.head
1187,Euphorbia.flavicoma,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,4,2,5,ground,Euphorbia,Euphorbiaceae,16,flower.head
1414,Galium.aparine,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Coppice.and.early.stage.plantations,Robinia.pseudoacacia,1,2,5,ground,Galium,Rubiaceae,24,cyme
1415,Galium.aparine,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Highly.managed.hedgerows.of.native.species,Hedge,3,1,1,ground,Galium,Rubiaceae,5,cyme
1461,Galium.aparine,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,4,3,1,ground,Galium,Rubiaceae,2,cyme
1541,Geranium.dissectum,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Highly.managed.hedgerows.of.native.species,Hedge,3,1,5,ground,Geranium,Geraniaceae,2,single.flower
1637,Geranium.molle,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Highly.managed.hedgerows.of.native.species,Hedge,3,1,5,ground,Geranium,Geraniaceae,12,single.flower
1685,Geranium.robertianum,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,4,1,7,ground,Geranium,Geraniaceae,6,single.flower
1702,Geranium.rotundifolium,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,4,2,4,ground,Geranium,Geraniaceae,3,single.flower
1769,Glechoma.hederacea,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Low.and.medium.altitude.hay.meadows,Meadows,2,1,3,ground,Glechoma,Lamiaceae,3,single.flower
1809,Glechoma.hederacea,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Highly.managed.hedgerows.of.native.species,Hedge,3,1,1,ground,Glechoma,Lamiaceae,18,single.flower
2165,Lamium.album,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Highly.managed.hedgerows.of.native.species,Hedge,3,1,1,ground,Lamium,Lamiaceae,32,single.flower
2166,Lamium.album,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Low.and.medium.altitude.hay.meadows,Meadows,2,1,3,ground,Lamium,Lamiaceae,14,single.flower
2168,Lamium.galeobdolon,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,4,1,3,ground,Lamium,Lamiaceae,21,single.flower
2169,Lamium.galeobdolon,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,4,1,7,ground,Lamium,Lamiaceae,3,single.flower
2185,Lamium.purpureum,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Highly.managed.hedgerows.of.native.species,Hedge,3,1,3,ground,Lamium,Lamiaceae,7,single.flower
2188,Lamium.purpureum,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Coppice.and.early.stage.plantations,Robinia.pseudoacacia,1,2,1,ground,Lamium,Lamiaceae,18,single.flower
2189,Lamium.purpureum,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Coppice.and.early.stage.plantations,Robinia.pseudoacacia,1,2,5,ground,Lamium,Lamiaceae,19,single.flower
2528,Myosotis.sp,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Permanent.non.tidal.smooth.flowing.watercourses,Riverbank,5,1,2,ground,Myosotis,Boraginaceae,29,cyme
3168,Ranunculus.acris,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,semi.natural.grass,Grass.strip,6,1,2,ground,Ranunculus,Ranunculaceae,42,single.flower
3173,Ranunculus.acris,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,semi.natural.grass,Grass.strip,6,2,1,ground,Ranunculus,Ranunculaceae,2,single.flower
3203,Ranunculus.sp,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,4,2,4,ground,Ranunculus,Ranunculaceae,1,single.flower
3446,Salix.caprea,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Highly.managed.hedgerows.of.native.species,Hedge,3,1,6,shrub,Salix,Salicaceae,10,catkins
3696,Stellaria.media,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Highly.managed.hedgerows.of.native.species,Hedge,3,1,5,ground,Stellaria,Caryophyllaceae,150,single.flower
3700,Stellaria.media,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Highly.managed.hedgerows.of.native.species,Hedge,3,1,3,ground,Stellaria,Caryophyllaceae,150,single.flower
4372,Veronica.arvensis,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Permanent.non.tidal.smooth.flowing.watercourses,Riverbank,5,1,2,ground,Veronica,Plantaginaceae,1,single.flower
4437,Veronica.chamaedrys,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,4,1,1,ground,Veronica,Plantaginaceae,150,single.flower
4532,Veronica.persica,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Highly.managed.hedgerows.of.native.species,Hedge,3,1,3,ground,Veronica,Plantaginaceae,1,single.flower
4547,Viburnum.opulus,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,4,3,5,shrub,Viburnum,Adoxaceae,19,umbel
4585,Vicia.sativa,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,4,1,7,ground,Vicia,Fabaceae,7,single.flower
4655,Viola.arvensis,Wild,FR,B,25/05/2021,FR_V08,Rural.habitat.mosaic,Highly.managed.hedgerows.of.native.species,Hedge,3,1,3,ground,Viola,Violaceae,1,single.flower
247,Arenaria.serpyllifolia,Wild,FR,B,10/06/2021,FR_V09,Intensive.agriculture,Highly.managed.hedgerows.of.native.species,Hedge,2,1,2,ground,Arenaria,Caryophyllaceae,29,flower.head
420,Brassica.nigra,Crop,FR,B,10/06/2021,FR_V09,Intensive.agriculture,Intensive.unmixed.crops,Brassica.nigra,1,2,1,ground,Brassica,Brassicaceae,250,single.flower
421,Brassica.nigra,Crop,FR,B,10/06/2021,FR_V09,Intensive.agriculture,Intensive.unmixed.crops,Brassica.nigra,1,1,4,ground,Brassica,Brassicaceae,250,single.flower
423,Brassica.nigra,Crop,FR,B,10/06/2021,FR_V09,Intensive.agriculture,Intensive.unmixed.crops,Brassica.nigra,1,1,3,ground,Brassica,Brassicaceae,250,single.flower
424,Brassica.nigra,Crop,FR,B,10/06/2021,FR_V09,Intensive.agriculture,Intensive.unmixed.crops,Brassica.nigra,1,1,2,ground,Brassica,Brassicaceae,150,single.flower
425,Brassica.nigra,Crop,FR,B,10/06/2021,FR_V09,Intensive.agriculture,Intensive.unmixed.crops,Brassica.nigra,1,2,3,ground,Brassica,Brassicaceae,150,single.flower
426,Brassica.nigra,Crop,FR,B,10/06/2021,FR_V09,Intensive.agriculture,Intensive.unmixed.crops,Brassica.nigra,1,2,2,ground,Brassica,Brassicaceae,150,single.flower
427,Brassica.nigra,Crop,FR,B,10/06/2021,FR_V09,Intensive.agriculture,Intensive.unmixed.crops,Brassica.nigra,1,1,1,ground,Brassica,Brassicaceae,150,single.flower
429,Brassica.nigra,Crop,FR,B,10/06/2021,FR_V09,Intensive.agriculture,Intensive.unmixed.crops,Brassica.nigra,1,2,4,ground,Brassica,Brassicaceae,150,single.flower
437,Buglossoides.arvensis,Wild,FR,B,10/06/2021,FR_V09,Intensive.agriculture,Intensive.unmixed.crops,Brassica.nigra,1,1,4,ground,Buglossoides,Boraginaceae,150,single.flower
1377,Galium.aparine,Wild,FR,B,10/06/2021,FR_V09,Intensive.agriculture,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,4,1,1,ground,Galium,Rubiaceae,50,cyme
1380,Galium.aparine,Wild,FR,B,10/06/2021,FR_V09,Intensive.agriculture,Intensive.unmixed.crops,Brassica.nigra,1,2,3,ground,Galium,Rubiaceae,3,cyme
1391,Galium.aparine,Wild,FR,B,10/06/2021,FR_V09,Intensive.agriculture,Intensive.unmixed.crops,Brassica.nigra,1,2,4,ground,Galium,Rubiaceae,16,cyme
1399,Galium.aparine,Wild,FR,B,10/06/2021,FR_V09,Intensive.agriculture,Intensive.unmixed.crops,Brassica.nigra,1,1,2,ground,Galium,Rubiaceae,1500,cyme
1705,Geranium.rotundifolium,Wild,FR,B,10/06/2021,FR_V09,Intensive.agriculture,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,4,1,1,ground,Geranium,Geraniaceae,4,single.flower
2695,Plantago.lanceolata,Wild,FR,B,10/06/2021,FR_V09,Intensive.agriculture,Highly.managed.hedgerows.of.native.species,Hedge,2,1,2,ground,Plantago,Plantaginaceae,9,flower.head
2880,Polygonum.aviculare,Wild,FR,B,10/06/2021,FR_V09,Intensive.agriculture,Intensive.unmixed.crops,Brassica.nigra,1,1,1,ground,Polygonum,Polygonaceae,150,single.flower
2890,Polygonum.aviculare,Wild,FR,B,10/06/2021,FR_V09,Intensive.agriculture,Intensive.unmixed.crops,Brassica.nigra,1,2,3,ground,Polygonum,Polygonaceae,150,single.flower
2894,Polygonum.aviculare,Wild,FR,B,10/06/2021,FR_V09,Intensive.agriculture,Intensive.unmixed.crops,Brassica.nigra,1,1,4,ground,Polygonum,Polygonaceae,150,single.flower
