Country,Site_id,Focal_habitat,Units,Day,Month,Year,Plant_species,Flower_count,Species_abbreviation,Inflorescence_unit_used
CH,13,HA2,Total.number.of.flower.units.per.m1224,12,8,2013,Galium.album,1.9,gal.alb,Raceme
CH,13,HA2,Total.number.of.flower.units.per.m1225,12,8,2013,Lotus.corniculatus,0.025,lot.cor,Flower
CH,13,HA2,Total.number.of.flower.units.per.m1226,12,8,2013,Plantago.lanceolata,0.2,pla.lan,Spike
CH,13,HA2,Total.number.of.flower.units.per.m1227,12,8,2013,Prunella.vulgaris,0.9,pru.vul,Flowered.stem
CH,13,HA2,Total.number.of.flower.units.per.m1228,12,8,2013,Trifolium.pratense,0.4,tri.pra,Flower.head
CH,13,HA2,Total.number.of.flower.units.per.m1229,12,8,2013,Trifolium.repens,0.1,tri.rep,Flower.head
CH,13,HA2,Total.number.of.flower.units.per.m1230,14,8,2013,Daucus.carota,0.3,dau.car,Umbel
CH,13,HA2,Total.number.of.flower.units.per.m1231,14,8,2013,Galium.album,6,gal.alb,Raceme
CH,13,HA2,Total.number.of.flower.units.per.m1232,14,8,2013,Knautia.arvensis,0.1,kna.arv,Flower.head
CH,13,HA2,Total.number.of.flower.units.per.m1233,14,8,2013,Myosotis.arvensis,0.1,myo.arv,Flower
CH,13,HA2,Total.number.of.flower.units.per.m1234,14,8,2013,Picris.hieracioides,0.7,pic.hie,Flower.head
CH,13,HA2,Total.number.of.flower.units.per.m1235,14,8,2013,Plantago.lanceolata,3.2,pla.lan,Spike
CH,13,HA2,Total.number.of.flower.units.per.m1236,14,8,2013,Ranunculus.acris,0.2,ran.acr,Flower
CH,13,HA2,Total.number.of.flower.units.per.m1237,14,8,2013,Trifolium.pratense,2.8,tri.pra,Flower.head
CH,13,HA2,Total.number.of.flower.units.per.m1238,14,8,2013,Trifolium.repens,0.1,tri.rep,Flower.head
CH,13,HA3,Total.number.of.flower.units.per.m1239,17,4,2014,Ajuga.reptans,0.6,aju.rep,Raceme
CH,13,HA3,Total.number.of.flower.units.per.m1240,17,4,2014,Bellis.perennis,3.1,bel.per,Flower.head
CH,13,HA3,Total.number.of.flower.units.per.m1241,17,4,2014,Cerastium.fontanum,0.3,cer.fon,Flower
CH,13,HA3,Total.number.of.flower.units.per.m1242,17,4,2014,Glechoma.hederacea,20.8,gle.hed,Raceme
CH,13,HA3,Total.number.of.flower.units.per.m1243,17,4,2014,Medicago.lupulina,6.4,med.lup,Flower
CH,13,HA3,Total.number.of.flower.units.per.m1244,17,4,2014,Plantago.media,0.1,pla.med,Spike
CH,13,HA3,Total.number.of.flower.units.per.m1245,17,4,2014,Potentilla.sterilis,0.2,pot.ste,Flower
CH,13,HA3,Total.number.of.flower.units.per.m1246,17,4,2014,Rumex.acetosa,0.1,rum.ace,Spike
CH,13,HA3,Total.number.of.flower.units.per.m1247,17,4,2014,Taraxacum.campylodes,1.5,NA,NA
CH,13,HA3,Total.number.of.flower.units.per.m1248,17,4,2014,Veronica.chamaedrys,0.6,ver.cha,Flower
CH,13,HA3,Total.number.of.flower.units.per.m1249,17,4,2014,Veronica.officinalis,3.7,ver.off,Flower
CH,13,HA3,Total.number.of.flower.units.per.m1250,13,6,2013,Bellis.perennis,0.25,bel.per,Flower.head
CH,13,HA3,Total.number.of.flower.units.per.m1251,13,6,2013,Cerastium.fontanum,1.45,cer.fon,Flower
CH,13,HA3,Total.number.of.flower.units.per.m1252,13,6,2013,Medicago.lupulina,3,med.lup,Flower
CH,13,HA3,Total.number.of.flower.units.per.m1253,13,6,2013,Plantago.lanceolata,0.7,pla.lan,Spike
CH,13,HA3,Total.number.of.flower.units.per.m1254,13,6,2013,Ranunculus.acris,0.1,ran.acr,Flower
CH,13,HA3,Total.number.of.flower.units.per.m1255,13,6,2013,Trifolium.repens,0.8,tri.rep,Flower.head
CH,13,HA3,Total.number.of.flower.units.per.m1256,16,7,2013,Achillea.millefolium,0.1,ach.mil,Umbel
CH,13,HA3,Total.number.of.flower.units.per.m1257,16,7,2013,Apium.graveolens,0.2,api.gra,Compound.umbel
CH,13,HA3,Total.number.of.flower.units.per.m1258,16,7,2013,Convolvulus.arvensis,0.2,con.arv,Flower
CH,13,HA3,Total.number.of.flower.units.per.m1259,16,7,2013,Daucus.carota,1,dau.car,Umbel
CH,13,HA3,Total.number.of.flower.units.per.m1260,16,7,2013,Galium.album,0.3,gal.alb,Raceme
CH,13,HA3,Total.number.of.flower.units.per.m1261,16,7,2013,Helianthemum.nummularium,0.1,hel.num,Flower
CH,13,HA3,Total.number.of.flower.units.per.m1262,16,7,2013,Knautia.arvensis,0.1,kna.arv,Flower.head
CH,13,HA3,Total.number.of.flower.units.per.m1263,16,7,2013,Medicago.lupulina,0.3,med.lup,Flower
CH,13,HA3,Total.number.of.flower.units.per.m1264,16,7,2013,Plantago.lanceolata,0.85,pla.lan,Spike
CH,13,HA3,Total.number.of.flower.units.per.m1265,16,7,2013,Plantago.major,8.9,pla.maj,Spike
CH,13,HA3,Total.number.of.flower.units.per.m1266,16,7,2013,Prunella.vulgaris,2.4,pru.vul,Flowered.stem
CH,13,HA3,Total.number.of.flower.units.per.m1267,16,7,2013,Trifolium.repens,2.35,tri.rep,Flower.head
CH,13,HA3,Total.number.of.flower.units.per.m1268,14,8,2013,Achillea.millefolium,0.1,ach.mil,Umbel
CH,13,HA3,Total.number.of.flower.units.per.m1269,14,8,2013,Cirsium.arvense,1.8,cir.arv,Flower.head
CH,13,HA3,Total.number.of.flower.units.per.m1270,14,8,2013,Convolvulus.arvensis,0.2,con.arv,Flower
CH,13,HA3,Total.number.of.flower.units.per.m1271,14,8,2013,Crepis.capillaris,0.6,cre.cap,Flower.head
CH,13,HA3,Total.number.of.flower.units.per.m1272,14,8,2013,Daucus.carota,10.3,dau.car,Umbel
CH,13,HA3,Total.number.of.flower.units.per.m1273,14,8,2013,Leontodon.hispidus,0.6,leo.his,Flower.head
CH,13,HA3,Total.number.of.flower.units.per.m1274,14,8,2013,Plantago.lanceolata,1.75,pla.lan,Spike
CH,13,HA3,Total.number.of.flower.units.per.m1275,14,8,2013,Plantago.media,15.5,pla.med,Spike
CH,13,HA3,Total.number.of.flower.units.per.m1276,14,8,2013,Prunella.vulgaris,16,pru.vul,Flowered.stem
CH,13,HA3,Total.number.of.flower.units.per.m1277,14,8,2013,Taraxacum.campylodes,1.15,NA,NA
CH,13,HA3,Total.number.of.flower.units.per.m1278,14,8,2013,Trifolium.pratense,3,tri.pra,Flower.head
CH,13,HA3,Total.number.of.flower.units.per.m1279,14,8,2013,Trifolium.repens,1.7,tri.rep,Flower.head
CH,13,HL,Total.number.of.flower.units.per.m1280,17,4,2014,Ajuga.reptans,1.2,aju.rep,Raceme
CH,13,HL,Total.number.of.flower.units.per.m1281,17,4,2014,Cardamine.pratensis,0.8,car.pra,Flower
CH,13,HL,Total.number.of.flower.units.per.m1282,17,4,2014,Carex.hirta,1.9,car.hir,Spike
CH,13,HL,Total.number.of.flower.units.per.m1283,17,4,2014,Ficaria.verna,0.5,NA,NA
CH,13,HL,Total.number.of.flower.units.per.m1284,17,4,2014,Glechoma.hederacea,1.4,gle.hed,Raceme
CH,13,HL,Total.number.of.flower.units.per.m1285,17,4,2014,Lamium.purpureum,0.6,lam.pur,Flowered.stem
CH,13,HL,Total.number.of.flower.units.per.m1286,17,4,2014,Ranunculus.acris,0.1,ran.acr,Flower
CH,13,HL,Total.number.of.flower.units.per.m1287,17,4,2014,Ranunculus.bulbosus,0.1,ran.bul,Flower
CH,13,HL,Total.number.of.flower.units.per.m1288,17,4,2014,Stellaria.media,0.3,ste.med,Flower
CH,13,HL,Total.number.of.flower.units.per.m1289,17,4,2014,Taraxacum.campylodes,0.2,NA,NA
CH,13,HL,Total.number.of.flower.units.per.m1290,17,4,2014,Veronica.arvensis,4.15,ver.arv,Flower
CH,13,HL,Total.number.of.flower.units.per.m1291,17,4,2014,Veronica.persica,13.7,ver.per,Flower
CH,13,HL,Total.number.of.flower.units.per.m1292,17,4,2014,Vicia.sepium,0.3,vic.sep,Raceme
CH,13,HL,Total.number.of.flower.units.per.m1293,13,6,2013,Galium.mollugo,13.4,gal.mol,Raceme
CH,13,HL,Total.number.of.flower.units.per.m1294,13,6,2013,Myosotis.arvensis,2.8,myo.arv,Flower
CH,13,HL,Total.number.of.flower.units.per.m1295,13,6,2013,Plantago.lanceolata,0.3,pla.lan,Spike
CH,13,HL,Total.number.of.flower.units.per.m1296,13,6,2013,Ranunculus.acris,0.2,ran.acr,Flower
CH,13,HL,Total.number.of.flower.units.per.m1297,13,6,2013,Trifolium.repens,0.4,tri.rep,Flower.head
CH,13,HL,Total.number.of.flower.units.per.m1298,13,6,2013,Veronica.chamaedrys,5.15,ver.cha,Flower
CH,13,HL,Total.number.of.flower.units.per.m1299,13,6,2013,Vicia.sepium,1.8,vic.sep,Raceme
CH,13,HL,Total.number.of.flower.units.per.m1300,16,7,2013,Galium.album,38.6,gal.alb,Raceme
CH,13,HL,Total.number.of.flower.units.per.m1301,16,7,2013,Plantago.lanceolata,0.5,pla.lan,Spike
CH,13,HL,Total.number.of.flower.units.per.m1302,16,7,2013,Veronica.chamaedrys,1.1,ver.cha,Flower
CH,13,HL,Total.number.of.flower.units.per.m1303,16,7,2013,Vicia.sepium,0.15,vic.sep,Raceme
CH,13,WA,Total.number.of.flower.units.per.m1304,17,4,2014,Ajuga.reptans,1,aju.rep,Raceme
CH,13,WA,Total.number.of.flower.units.per.m1305,17,4,2014,Euphorbia.cyparissias,2.5,eup.cyp,Corymb.of.capitula
CH,13,WA,Total.number.of.flower.units.per.m1306,17,4,2014,Fragaria.vesca,0.45,fra.ves,Flower.head
CH,13,WA,Total.number.of.flower.units.per.m1307,17,4,2014,Galium.odoratum,4.2,gal.odo,Flower
CH,13,WA,Total.number.of.flower.units.per.m1308,17,4,2014,Lamium.galeobdolon,16,lam.gal,Flowered.stem
CH,13,WA,Total.number.of.flower.units.per.m1309,17,4,2014,Lamium.purpureum,0.1,lam.pur,Flowered.stem
CH,13,WA,Total.number.of.flower.units.per.m1310,17,4,2014,Lonicera.xylosteum,2.9,lon.xyl,Flower
CH,13,WA,Total.number.of.flower.units.per.m1311,17,4,2014,Medicago.lupulina,0.8,med.lup,Flower
CH,13,WA,Total.number.of.flower.units.per.m1312,17,4,2014,Taraxacum.campylodes,0.35,NA,NA
CH,13,WA,Total.number.of.flower.units.per.m1313,17,4,2014,Veronica.arvensis,1.5,ver.arv,Flower
CH,13,WA,Total.number.of.flower.units.per.m1314,17,4,2014,Veronica.persica,0.6,ver.per,Flower
CH,13,WA,Total.number.of.flower.units.per.m1315,17,4,2014,Vicia.sepium,1.3,vic.sep,Raceme
CH,13,WA,Total.number.of.flower.units.per.m1316,13,6,2013,Cornus.sanguinea,0.6,cor.san,Corymb.of.capitula
CH,13,WA,Total.number.of.flower.units.per.m1317,13,6,2013,Galium.album,1.9,gal.alb,Raceme
CH,13,WA,Total.number.of.flower.units.per.m1318,13,6,2013,Galium.mollugo,0.1,gal.mol,Raceme
CH,13,WA,Total.number.of.flower.units.per.m1319,13,6,2013,Glechoma.hederacea,8,gle.hed,Raceme
CH,13,WA,Total.number.of.flower.units.per.m1320,13,6,2013,Heracleum.sphondylium,0.1,her.sph,Compound.umbel
CH,13,WA,Total.number.of.flower.units.per.m1321,13,6,2013,Medicago.lupulina,1,med.lup,Flower
CH,13,WA,Total.number.of.flower.units.per.m1322,13,6,2013,Myosotis.arvensis,1.6,myo.arv,Flower
CH,13,WA,Total.number.of.flower.units.per.m1323,13,6,2013,Plantago.lanceolata,0.4,pla.lan,Spike
CH,13,WA,Total.number.of.flower.units.per.m1324,13,6,2013,Rhinanthus.alectorolophus,0.4,rhi.ale,Raceme
CH,13,WA,Total.number.of.flower.units.per.m1325,13,6,2013,Sambucus.nigra,1.2,sam.nig,Corymb.of.capitula
CH,13,WA,Total.number.of.flower.units.per.m1326,13,6,2013,Trifolium.pratense,0.2,tri.pra,Flower.head
CH,13,WA,Total.number.of.flower.units.per.m1327,13,6,2013,Vicia.sepium,0.5,vic.sep,Raceme
CH,13,WA,Total.number.of.flower.units.per.m1328,16,7,2013,Clematis.vitalba,0.65,cle.vit,Flower
CH,13,WA,Total.number.of.flower.units.per.m1329,16,7,2013,Geum.urbanum,1.2,geu.urb,Flower.head
CH,13,WA,Total.number.of.flower.units.per.m1330,16,7,2013,Hypericum.perforatum,0.2,hyp.per,Flower
CH,13,WA,Total.number.of.flower.units.per.m1331,16,7,2013,Rubus.idaeus,7.3,rub.ide,Flower
CH,13,WA,Total.number.of.flower.units.per.m1332,16,7,2013,Veronica.chamaedrys,0.6,ver.cha,Flower
CH,13,WA,Total.number.of.flower.units.per.m1333,16,7,2013,Vicia.sepium,0.2,vic.sep,Raceme
CH,13,WA,Total.number.of.flower.units.per.m1334,14,8,2013,Clematis.vitalba,0.02,cle.vit,Flower
CH,13,WA,Total.number.of.flower.units.per.m1335,14,8,2013,Clinopodium.vulgare,14.8,cli.vul,Flowered.stem
CH,13,WA,Total.number.of.flower.units.per.m1336,14,8,2013,Hypericum.perforatum,0.3,hyp.per,Flower
CH,13,WL,Total.number.of.flower.units.per.m1337,17,4,2014,Ajuga.reptans,0.8,aju.rep,Raceme
CH,13,WL,Total.number.of.flower.units.per.m1338,17,4,2014,Anemone.nemorosa,3.1,ane.nem,Flower
CH,13,WL,Total.number.of.flower.units.per.m1339,17,4,2014,Cardamine.pratensis,0.3,car.pra,Flower
CH,13,WL,Total.number.of.flower.units.per.m1340,17,4,2014,Ficaria.verna,0.4,NA,NA
CH,13,WL,Total.number.of.flower.units.per.m1341,17,4,2014,Fragaria.vesca,0.2,fra.ves,Flower.head
CH,13,WL,Total.number.of.flower.units.per.m1342,17,4,2014,Glechoma.hederacea,0.4,gle.hed,Raceme
CH,13,WL,Total.number.of.flower.units.per.m1343,17,4,2014,Lamium.maculatum,0.4,lam.mac,Flowered.stem
CH,13,WL,Total.number.of.flower.units.per.m1344,17,4,2014,Rumex.acetosa,0.2,rum.ace,Spike
CH,13,WL,Total.number.of.flower.units.per.m1345,17,4,2014,Veronica.arvensis,0.8,ver.arv,Flower
CH,13,WL,Total.number.of.flower.units.per.m1346,17,4,2014,Viola.reichenbachiana,1.9,vio.rei,Flower
CH,13,WL,Total.number.of.flower.units.per.m1347,13,6,2013,Cerastium.fontanum,0.2,cer.fon,Flower
CH,13,WL,Total.number.of.flower.units.per.m1348,13,6,2013,Crataegus.monogyna,1.8,cra.mon,Flower
CH,13,WL,Total.number.of.flower.units.per.m1349,13,6,2013,Dioscorea.communis,3,NA,NA
CH,13,WL,Total.number.of.flower.units.per.m1350,13,6,2013,Galium.mollugo,2.3,gal.mol,Raceme
CH,13,WL,Total.number.of.flower.units.per.m1351,13,6,2013,Geranium.dissectum,0.7,ger.dis,Flower
CH,13,WL,Total.number.of.flower.units.per.m1352,13,6,2013,Geum.urbanum,0.5,geu.urb,Flower.head
CH,13,WL,Total.number.of.flower.units.per.m1353,13,6,2013,Juglans.regia,0.5,jug.reg,Catkin
CH,13,WL,Total.number.of.flower.units.per.m1354,13,6,2013,Plantago.lanceolata,2.3,pla.lan,Spike
CH,13,WL,Total.number.of.flower.units.per.m1355,13,6,2013,Ranunculus.acris,1.3,ran.acr,Flower
CH,13,WL,Total.number.of.flower.units.per.m1356,13,6,2013,Rumex.acetosa,0.4,rum.ace,Spike
CH,13,WL,Total.number.of.flower.units.per.m1357,13,6,2013,Sambucus.nigra,1.2,sam.nig,Corymb.of.capitula
CH,13,WL,Total.number.of.flower.units.per.m1358,13,6,2013,Trifolium.pratense,0.9,tri.pra,Flower.head
CH,13,WL,Total.number.of.flower.units.per.m1359,13,6,2013,Veronica.chamaedrys,0.5,ver.cha,Flower
CH,13,WL,Total.number.of.flower.units.per.m1360,13,6,2013,Vicia.sepium,0.2,vic.sep,Raceme
CH,13,WL,Total.number.of.flower.units.per.m1361,16,7,2013,Geranium.dissectum,0.8,ger.dis,Flower
CH,13,WL,Total.number.of.flower.units.per.m1362,16,7,2013,Hypericum.perforatum,0.2,hyp.per,Flower
CH,13,WL,Total.number.of.flower.units.per.m1363,16,7,2013,Rubus.idaeus,1.7,rub.ide,Flower
CH,13,WL,Total.number.of.flower.units.per.m1364,16,7,2013,Trifolium.pratense,0.2,tri.pra,Flower.head
CH,13,WL,Total.number.of.flower.units.per.m1365,16,7,2013,Trifolium.repens,0.4,tri.rep,Flower.head
CH,13,WL,Total.number.of.flower.units.per.m1366,16,7,2013,Vicia.cracca,1.5,vic.cra,Raceme
CH,13,WL,Total.number.of.flower.units.per.m1367,14,8,2013,Galeopsis.tetrahit,52,gal.tet,Flowered.stem
CH,13,WL,Total.number.of.flower.units.per.m1368,14,8,2013,Trifolium.pratense,0.2,tri.pra,Flower.head
CH,13,WL,Total.number.of.flower.units.per.m1369,14,8,2013,Vicia.cracca,1,vic.cra,Raceme
CH,13,WL,Total.number.of.flower.units.per.m1370,14,8,2013,Vicia.sepium,0.1,vic.sep,Raceme
CH,14,HL,Total.number.of.flower.units.per.m1371,17,4,2014,Anemone.nemorosa,0.95,ane.nem,Flower
CH,14,HL,Total.number.of.flower.units.per.m1372,17,4,2014,Cardamine.pratensis,2.55,car.pra,Flower
CH,14,HL,Total.number.of.flower.units.per.m1373,17,4,2014,Ficaria.verna,8.2,NA,NA
CH,14,HL,Total.number.of.flower.units.per.m1374,17,4,2014,Glechoma.hederacea,2,gle.hed,Raceme
CH,14,HL,Total.number.of.flower.units.per.m1375,17,4,2014,Potentilla.sterilis,1.2,pot.ste,Flower
CH,14,HL,Total.number.of.flower.units.per.m1376,17,4,2014,Primula.elatior,1.5,pri.ela,Flower
CH,14,HL,Total.number.of.flower.units.per.m1377,17,4,2014,Rumex.acetosa,0.2,rum.ace,Spike
CH,14,HL,Total.number.of.flower.units.per.m1378,17,4,2014,Taraxacum.campylodes,0.3,NA,NA
CH,14,HL,Total.number.of.flower.units.per.m1379,13,6,2013,Crepis.capillaris,1.8,cre.cap,Flower.head
CH,14,HL,Total.number.of.flower.units.per.m1380,13,6,2013,Galium.mollugo,8.5,gal.mol,Raceme
CH,14,HL,Total.number.of.flower.units.per.m1381,13,6,2013,Ranunculus.acris,3.2,ran.acr,Flower
CH,14,HL,Total.number.of.flower.units.per.m1382,13,6,2013,Rumex.acetosa,0.55,rum.ace,Spike
CH,14,HL,Total.number.of.flower.units.per.m1383,13,6,2013,Trifolium.campestre,1,tri.cam,Flower.head
CH,14,HL,Total.number.of.flower.units.per.m1384,13,6,2013,Trifolium.pratense,1.55,tri.pra,Flower.head
CH,14,HL,Total.number.of.flower.units.per.m1385,13,6,2013,Veronica.chamaedrys,2.8,ver.cha,Flower
CH,14,HL,Total.number.of.flower.units.per.m1386,13,6,2013,Vicia.sepium,4.4,vic.sep,Raceme
CH,14,HL,Total.number.of.flower.units.per.m1387,16,7,2013,Plantago.lanceolata,2.4,pla.lan,Spike
CH,14,HL,Total.number.of.flower.units.per.m1388,16,7,2013,Trifolium.repens,2.7,tri.rep,Flower.head
CH,14,HL,Total.number.of.flower.units.per.m1389,14,8,2013,Galium.album,0.6,gal.alb,Raceme
CH,14,HL,Total.number.of.flower.units.per.m1390,14,8,2013,Lotus.corniculatus,0.05,lot.cor,Flower
CH,14,HL,Total.number.of.flower.units.per.m1391,14,8,2013,Plantago.lanceolata,5.2,pla.lan,Spike
CH,14,HL,Total.number.of.flower.units.per.m1392,14,8,2013,Trifolium.pratense,0.1,tri.pra,Flower.head
CH,14,WL,Total.number.of.flower.units.per.m1393,17,4,2014,Anemone.nemorosa,0.6,ane.nem,Flower
CH,14,WL,Total.number.of.flower.units.per.m1394,17,4,2014,Bellis.perennis,1.8,bel.per,Flower.head
CH,14,WL,Total.number.of.flower.units.per.m1395,17,4,2014,Cardamine.pratensis,0.1,car.pra,Flower
CH,14,WL,Total.number.of.flower.units.per.m1396,17,4,2014,Glechoma.hederacea,1.6,gle.hed,Raceme
CH,14,WL,Total.number.of.flower.units.per.m1397,13,6,2013,Ajuga.reptans,0.4,aju.rep,Raceme
CH,14,WL,Total.number.of.flower.units.per.m1398,13,6,2013,Cerastium.fontanum,1.2,cer.fon,Flower
CH,14,WL,Total.number.of.flower.units.per.m1399,13,6,2013,Galium.mollugo,5.5,gal.mol,Raceme
CH,14,WL,Total.number.of.flower.units.per.m1400,13,6,2013,Ranunculus.acris,1.6,ran.acr,Flower
CH,14,WL,Total.number.of.flower.units.per.m1401,13,6,2013,Trifolium.pratense,0.5,tri.pra,Flower.head
CH,14,WL,Total.number.of.flower.units.per.m1402,13,6,2013,Veronica.chamaedrys,1.2,ver.cha,Flower
CH,14,WL,Total.number.of.flower.units.per.m1403,13,6,2013,Viburnum.lantana,1.6,vib.lan,Corymb.of.capitula
CH,14,WL,Total.number.of.flower.units.per.m1404,13,6,2013,Viburnum.opulus,3.4,vib.opu,Corymb.of.capitula
CH,14,WL,Total.number.of.flower.units.per.m1405,13,6,2013,Vicia.sepium,0.4,vic.sep,Raceme
CH,14,WL,Total.number.of.flower.units.per.m1406,16,7,2013,Bellis.perennis,0.2,bel.per,Flower.head
CH,14,WL,Total.number.of.flower.units.per.m1407,16,7,2013,Geranium.dissectum,3.6,ger.dis,Flower
CH,14,WL,Total.number.of.flower.units.per.m1408,16,7,2013,Geum.urbanum,0.3,geu.urb,Flower.head
CH,14,WL,Total.number.of.flower.units.per.m1409,16,7,2013,Plantago.lanceolata,6.1,pla.lan,Spike
CH,14,WL,Total.number.of.flower.units.per.m1410,16,7,2013,Rubus.idaeus,0.3,rub.ide,Flower
CH,14,WL,Total.number.of.flower.units.per.m1411,16,7,2013,Trifolium.repens,7.1,tri.rep,Flower.head
CH,14,WL,Total.number.of.flower.units.per.m1412,14,8,2013,Crepis.capillaris,4,cre.cap,Flower.head
CH,14,WL,Total.number.of.flower.units.per.m1413,14,8,2013,Geranium.dissectum,0.1,ger.dis,Flower
CH,14,WL,Total.number.of.flower.units.per.m1414,14,8,2013,Geum.urbanum,0.3,geu.urb,Flower.head
CH,14,WL,Total.number.of.flower.units.per.m1415,14,8,2013,Plantago.lanceolata,0.8,pla.lan,Spike
CH,14,WL,Total.number.of.flower.units.per.m1416,14,8,2013,Prunella.vulgaris,1.6,pru.vul,Flowered.stem
CH,14,WL,Total.number.of.flower.units.per.m1417,14,8,2013,Rubus.idaeus,0.3,rub.ide,Flower
CH,14,WL,Total.number.of.flower.units.per.m1418,14,8,2013,Taraxacum.campylodes,0.2,NA,NA
CH,14,WL,Total.number.of.flower.units.per.m1419,14,8,2013,Trifolium.pratense,0.5,tri.pra,Flower.head
CH,14,WL,Total.number.of.flower.units.per.m1420,14,8,2013,Trifolium.repens,2,tri.rep,Flower.head
CH,14,WL2,Total.number.of.flower.units.per.m1421,20,5,2014,Anemone.nemorosa,6.2,ane.nem,Flower
CH,14,WL2,Total.number.of.flower.units.per.m1422,20,5,2014,Bellis.perennis,0.2,bel.per,Flower.head
CH,14,WL2,Total.number.of.flower.units.per.m1423,20,5,2014,Cardamine.pratensis,2.7,car.pra,Flower
CH,14,WL2,Total.number.of.flower.units.per.m1424,20,5,2014,Ficaria.verna,12.45,NA,NA
CH,14,WL2,Total.number.of.flower.units.per.m1425,20,5,2014,Potentilla.sterilis,0.3,pot.ste,Flower
CH,14,WL2,Total.number.of.flower.units.per.m1426,28,5,2013,Bellis.perennis,0.5,bel.per,Flower.head
CH,14,WL2,Total.number.of.flower.units.per.m1427,28,5,2013,Geranium.dissectum,4.8,ger.dis,Flower
CH,14,WL2,Total.number.of.flower.units.per.m1428,28,5,2013,Ranunculus.acris,2.6,ran.acr,Flower
CH,14,WL2,Total.number.of.flower.units.per.m1429,28,5,2013,Veronica.chamaedrys,1.5,ver.cha,Flower
CH,14,WL2,Total.number.of.flower.units.per.m1430,28,5,2013,Viburnum.opulus,10.2,vib.opu,Corymb.of.capitula
CH,14,WL2,Total.number.of.flower.units.per.m1431,28,5,2013,Vicia.sepium,0.6,vic.sep,Raceme
CH,14,WL2,Total.number.of.flower.units.per.m1432,2,7,2013,Galium.album,0.6,gal.alb,Raceme
CH,14,WL2,Total.number.of.flower.units.per.m1433,2,7,2013,Lotus.corniculatus,0.3,lot.cor,Flower
CH,14,WL2,Total.number.of.flower.units.per.m1434,2,7,2013,Rubus.idaeus,8.1,rub.ide,Flower
CH,17,HA,Total.number.of.flower.units.per.m1435,20,5,2014,Campanula.rotundifolia,0.9,cam.rot,Flower
CH,17,HA,Total.number.of.flower.units.per.m1436,20,5,2014,Centaurea.jacea,0.95,cen.jac,Flower.head
CH,17,HA,Total.number.of.flower.units.per.m1437,20,5,2014,Galium.mollugo,24,gal.mol,Raceme
CH,17,HA,Total.number.of.flower.units.per.m1438,20,5,2014,Glechoma.hederacea,2,gle.hed,Raceme
CH,17,HA,Total.number.of.flower.units.per.m1439,20,5,2014,Knautia.arvensis,1.85,kna.arv,Flower.head
CH,17,HA,Total.number.of.flower.units.per.m1440,20,5,2014,Leucanthemum.vulgare,10.85,leu.vul,Flower.head
CH,17,HA,Total.number.of.flower.units.per.m1441,20,5,2014,Lotus.corniculatus,0.075,lot.cor,Flower
CH,17,HA,Total.number.of.flower.units.per.m1442,20,5,2014,Medicago.lupulina,3.6,med.lup,Flower
CH,17,HA,Total.number.of.flower.units.per.m1443,20,5,2014,Myosotis.arvensis,0.2,myo.arv,Flower
CH,17,HA,Total.number.of.flower.units.per.m1444,20,5,2014,Ranunculus.bulbosus,0.1,ran.bul,Flower
CH,17,HA,Total.number.of.flower.units.per.m1445,20,5,2014,Salvia.pratensis,1.05,sal.pra,Raceme
CH,17,HA,Total.number.of.flower.units.per.m1446,20,5,2014,Trifolium.campestre,1.9,tri.cam,Flower.head
CH,17,HA,Total.number.of.flower.units.per.m1447,20,5,2014,Trifolium.pratense,0.7,tri.pra,Flower.head
CH,17,HA,Total.number.of.flower.units.per.m1448,28,5,2013,Campanula.spicata,2,cam.spi,Flower
CH,17,HA,Total.number.of.flower.units.per.m1449,28,5,2013,Centaurea.jacea,0.1,cen.jac,Flower.head
CH,17,HA,Total.number.of.flower.units.per.m1450,28,5,2013,Euphorbia.cyparissias,2.8,eup.cyp,Corymb.of.capitula
CH,17,HA,Total.number.of.flower.units.per.m1451,28,5,2013,Galium.mollugo,11.8,gal.mol,Raceme
CH,17,HA,Total.number.of.flower.units.per.m1452,28,5,2013,Glechoma.hederacea,0.4,gle.hed,Raceme
CH,17,HA,Total.number.of.flower.units.per.m1453,28,5,2013,Knautia.arvensis,5.85,kna.arv,Flower.head
CH,17,HA,Total.number.of.flower.units.per.m1454,28,5,2013,Leucanthemum.vulgare,18.4,leu.vul,Flower.head
CH,17,HA,Total.number.of.flower.units.per.m1455,28,5,2013,Lotus.corniculatus,0.475,lot.cor,Flower
CH,17,HA,Total.number.of.flower.units.per.m1456,28,5,2013,Medicago.lupulina,13.3,med.lup,Flower
CH,17,HA,Total.number.of.flower.units.per.m1457,28,5,2013,Myosotis.arvensis,3,myo.arv,Flower
CH,17,HA,Total.number.of.flower.units.per.m1458,28,5,2013,Ranunculus.acris,0.1,ran.acr,Flower
CH,17,HA,Total.number.of.flower.units.per.m1459,28,5,2013,Salvia.pratensis,2,sal.pra,Raceme
CH,17,HA,Total.number.of.flower.units.per.m1460,28,5,2013,Sanguisorba.officinalis,1.5,san.off,Spadix
CH,17,HA,Total.number.of.flower.units.per.m1461,28,5,2013,Stachys.arvensis,0.2,sta.arv,Flowered.stem
CH,17,HA,Total.number.of.flower.units.per.m1462,28,5,2013,Trifolium.aureum,19.8,tri.aur,Flower.head
CH,17,HA,Total.number.of.flower.units.per.m1463,28,5,2013,Trifolium.pratense,6.1,tri.pra,Flower.head
