Day,Month,Year,Site_id,Plant_species,Flower_count,Units,Comment,Inflorescence type
26,7,2021,FR_V15,Geranium columbinum,5,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_V15,Geranium dissectum,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_V15,Geranium dissectum,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_V15,Geranium dissectum,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_V15,Geranium dissectum,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_V15,Geranium pusillum,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_V15,Geranium pusillum,4,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_V15,Geum urbanum,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_V15,Geum urbanum,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_V15,Hypericum perforatum,5,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_V15,Hypericum perforatum,5,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_V15,Lotus corniculatus,4,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
26,7,2021,FR_V15,Lysimachia arvensis,4,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_V15,Lysimachia arvensis,4,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_V15,Lysimachia arvensis,6,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_V15,Lysimachia arvensis,8,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_V15,Lysimachia arvensis,10,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_V15,Lysimachia arvensis,24,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_V15,Lysimachia arvensis,42,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_V15,Lysimachia foemina,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_V15,Myosotis arvensis,12,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,cyme
26,7,2021,FR_V15,Myosotis arvensis,20,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,cyme
26,7,2021,FR_V15,Myosotis arvensis,100-200,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,cyme
26,7,2021,FR_V15,Papaver rhoeas,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_V15,Papaver rhoeas,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_V15,Papaver rhoeas,4,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_V15,Papaver rhoeas,6,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_V15,Papaver rhoeas,6,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_V15,Picris hieracioides,13,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
26,7,2021,FR_V15,Plantago lanceolata,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
26,7,2021,FR_V15,Plantago lanceolata,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
26,7,2021,FR_V15,Plantago lanceolata,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
26,7,2021,FR_V15,Rubus sp,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_V15,Sherardia arvensis,100-200,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
26,7,2021,FR_V15,Silene latifolia,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_V15,Silene latifolia,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_V15,Torilis arvensis,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,umbel
26,7,2021,FR_V15,Torilis arvensis,8,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,umbel
26,7,2021,FR_V15,Torilis arvensis,8,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,umbel
26,7,2021,FR_V15,Torilis arvensis,25,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,umbel
26,7,2021,FR_V15,Torilis arvensis,41,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,umbel
26,7,2021,FR_V15,Torilis arvensis,41,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,umbel
26,7,2021,FR_V15,Torilis arvensis,100-200,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,umbel
26,7,2021,FR_V15,Torilis arvensis,100-200,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,umbel
26,7,2021,FR_V15,Trifolium pratense,9,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
26,7,2021,FR_V15,Trifolium repens,40,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
26,7,2021,FR_V15,Tripleurospermum inodorum,18,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
26,7,2021,FR_V15,Tripleurospermum inodorum,28,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
26,7,2021,FR_V15,Tripleurospermum inodorum,36,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
26,7,2021,FR_V15,Tripleurospermum inodorum,39,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
26,7,2021,FR_V15,Veronica persica,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_V15,Veronica persica,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_V15,Veronica persica,4,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_V15,Veronica persica,15,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_V15,Viola arvensis,5,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_V15,Viola arvensis,6,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_V15,Viola arvensis,7,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_V15,Viola arvensis,24,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_V15,Viola arvensis,31,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_V15,Viola arvensis,34,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
26,7,2021,FR_V15,Viola arvensis,35,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
29,4,2021,FR_V16,Cerastium glomeratum,6,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
29,4,2021,FR_V16,Crataegus sp,15,"Flowers per square meter (sampled with vertical 1m² frame for shrubs, hedgerows,...)",Sampling period 1,single.flower
29,4,2021,FR_V16,Ficaria verna,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
29,4,2021,FR_V16,Ficaria verna,4,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
29,4,2021,FR_V16,Ficaria verna,5,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
29,4,2021,FR_V16,Fragaria moschata,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
29,4,2021,FR_V16,Fragaria moschata,18,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
29,4,2021,FR_V16,Fragaria vesca,58,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
29,4,2021,FR_V16,Glechoma hederacea,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,whorl
29,4,2021,FR_V16,Glechoma hederacea,4,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,whorl
29,4,2021,FR_V16,Glechoma hederacea,6,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,whorl
29,4,2021,FR_V16,Glechoma hederacea,7,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,whorl
29,4,2021,FR_V16,Glechoma hederacea,9,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,whorl
29,4,2021,FR_V16,Glechoma hederacea,16,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,whorl
29,4,2021,FR_V16,Glechoma hederacea,17,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,whorl
29,4,2021,FR_V16,Glechoma hederacea,17,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,whorl
29,4,2021,FR_V16,Glechoma hederacea,20,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,whorl
29,4,2021,FR_V16,Glechoma hederacea,25,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,whorl
29,4,2021,FR_V16,Glechoma hederacea,38,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,whorl
29,4,2021,FR_V16,Glechoma hederacea,54,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,whorl
29,4,2021,FR_V16,Stellaria hollostea,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
29,4,2021,FR_V16,Stellaria hollostea,20,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
29,4,2021,FR_V16,Stellaria hollostea,22,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
29,4,2021,FR_V16,Stellaria hollostea,23,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
29,4,2021,FR_V16,Stellaria hollostea,33,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
29,4,2021,FR_V16,Stellaria hollostea,35,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
29,4,2021,FR_V16,Stellaria hollostea,54,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
29,4,2021,FR_V16,Stellaria hollostea,54,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
29,4,2021,FR_V16,Stellaria hollostea,56,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
29,4,2021,FR_V16,Stellaria hollostea,74,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
29,4,2021,FR_V16,Stellaria hollostea,83,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
29,4,2021,FR_V16,Stellaria hollostea,83,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
29,4,2021,FR_V16,Stellaria hollostea,96,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
29,4,2021,FR_V16,Stellaria hollostea,100-200,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
29,4,2021,FR_V16,Symphytum officinale,5,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,cyme
29,4,2021,FR_V16,Symphytum officinale,6,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,cyme
29,4,2021,FR_V16,Taraxacum officinale,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
29,4,2021,FR_V16,Taraxacum officinale,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
29,4,2021,FR_V16,Veronica chamaedrys,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
10,6,2021,FR_V16,Crepis pulchra,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,capitulum
10,6,2021,FR_V16,Ervum tetraspermum,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
10,6,2021,FR_V16,Galium aparine,8,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,cyme
10,6,2021,FR_V16,Galium aparine,12,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,cyme
10,6,2021,FR_V16,Galium aparine,200-300,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,cyme
10,6,2021,FR_V16,Galium aparine,100-200,"Flowers per square meter (sampled with vertical 1m² frame for shrubs, hedgerows,...)",Sampling period 2,cyme
10,6,2021,FR_V16,Galium mollugo,1000-2000,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,cyme
10,6,2021,FR_V16,Geranium robertianum,5,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
10,6,2021,FR_V16,Geranium robertianum,7,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
10,6,2021,FR_V16,Geum urbanum,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
10,6,2021,FR_V16,Glechoma hederacea,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
10,6,2021,FR_V16,Jacobaea erucifolia,6,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,capitulum
10,6,2021,FR_V16,Loncomelos pyrenaicus,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
10,6,2021,FR_V16,Loncomelos pyrenaicus,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
10,6,2021,FR_V16,Loncomelos pyrenaicus,14,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
10,6,2021,FR_V16,Loncomelos pyrenaicus,17,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
10,6,2021,FR_V16,Lychnis flos-cuculi,5,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
10,6,2021,FR_V16,Myosotis sp,5,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,cyme
10,6,2021,FR_V16,Myosotis sp,10,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,cyme
